,title,desc,url
79,Википедия:Внешние ссылки,"Статьи Википедии могут содержать ссылки на внешние ресурсы в Интернете, где читатель в состоянии получить:

дополнительную точную информацию по данной теме,
сведения, не подлежащие включению в статью по основаниям, связанным с авторским правом, или из-за излишней детализации (например, статистика по выступлениям спортсменов-профессионалов, полные сведения о кино- и телевизионных съёмочных группах, расшифровки интервью, онлайновые учебные пособия),
иную актуальную и содержательную информацию, не подходящую для размещения в самой статье по причинам, не имеющим отношения к её авторитетности (например, обзоры и интервью).В то же время следует иметь в виду, что Википедия — энциклопедия, а не каталог ссылок. В задачи Википедии не входит представление исчерпывающего перечня внешних ссылок по той или иной теме, поэтому включение в статью каждой внешней ссылки должно быть хорошо обосновано.
В настоящем правиле рассматриваются внешние ссылки, перейдя по которым можно получить дополнительные сведения, не попавшие по той или иной причине в статью. При этом, поскольку в идеале статьи в Википедии должны быть самодостаточными и предлагать читателю всю полноту информации по заданной теме, для каждой подобной внешней ссылки следует рассмотреть возможность использования доступной по ней информации в самой статье. В таком случае ссылка переместится в основную часть статьи, где будет использована в качестве источника. Правила по использованию и цитированию источников приведены на страницах Википедия:Авторитетные источники, Википедия:Проверяемость и Википедия:Ссылки на источники.

В настоящем правиле не рассматриваются вопросы, связанные со сносками и примечаниями, которые размещаются в соответствующих разделах статьи.
В настоящем правиле не рассматриваются вопросы, связанные со ссылками на другие проекты Фонда Викимедиа и на статьи в иноязычных разделах Википедии — такие ссылки не считаются «внешними».
Внешние ссылки обычно не следует использовать в тексте статьи (это требование касается, в частности, и статей-списков). Необходимые внешние ссылки следует размещать исключительно в специальном разделе в конце статьи и/или внутри информационных и навигационных шаблонов.
Количество внешних ссылок должно сводиться к минимуму. Отсутствие или незначительное количество внешних ссылок в статье не является поводом для того, чтобы их непременно добавлять.
Не следует размещать одновременно в одной статье ссылки на различные разделы одного сайта, если есть возможность дать ссылку на страницу с наиболее общей информацией, позволяющую пользователю дальнейшую самостоятельную навигацию по внешнему ресурсу. Ссылка должна вести на страницу, непосредственно связанную с темой статьи.
По соображениям, связанным с политикой Википедии, а также по причинам технического свойства не допускается размещение внешних ссылок на следующие вебсайты (данное ограничение не предусматривает никаких исключений):

Сайты, размещающие материалы в нарушение авторских прав. Допускаются внешние ссылки лишь на сайты, имеющие соответствующую лицензию на размещение работ, охраняемых авторским правом. Сознательное размещение ссылок на материалы, нарушающие авторские права, может расцениваться как соучастие в этом нарушении. Это ограничение особенно актуально в отношении таких сайтов, как видеохостинг, — здесь следует быть особенно осторожным, чтобы не разместить ссылку на материалы, нарушающие авторские права. — непринятый пункт. До принятия действует АК:332.
Сайты, занесённые в локальный или глобальный спам-листы. Любые правки, содержащие ссылки на подобные сайты, автоматически блокируются кодом Википедии. Если вы полагаете, что такого рода ссылку следует привести, это можно обсудить на странице Википедия:Изменение спам-листа.
При добавлении внешней ссылки следует иметь в виду следующие аспекты:

приемлемость с точки зрения данной статьи (практическая польза, высокое качество, информативность, выверенность фактов и пр.);
простоту доступа к сайту;
функциональность ссылки, точность и краткость прилагаемого описания.С увеличением числа внешних ссылок в статье требования к каждой новой ссылке должны ужесточаться. Если у вас возникают сомнения относительно приемлемости той или иной новой ссылки, обсудите их с коллегами на странице обсуждения статьи.",https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D0%B8%D0%B5_%D1%81%D1%81%D1%8B%D0%BB%D0%BA%D0%B8
80,Википедия:Изменение спам-листа,"На этой странице обсуждаются изменения спам-листа (см.: MediaWiki:Spam-blacklist), делающего невозможным добавление в проект внешних ссылок на определённые вебсайты. См. также Спам-лист/Основы.

Добавить новый запрос

Служебная:Поиск_ссылок/ok.ru/sysert
Удалите из спам-листа. Эта группа в соцсети маленького города, не коммерческая и не может быть спамом. 
Хотел добавить на страницу: ru.wikipedia.org/w/index.php?title=%D0%A1%D1%8B%D1%81%D0%B5%D1%80%D1%82%D1%8C_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4)
На этой странице есть ссылка на подобную группу в соцсети ВК: m.vk.com/vestisysert
AquaDiscoMan (обс.) 19:52, 1 апреля 2023 (UTC)",https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%98%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5_%D1%81%D0%BF%D0%B0%D0%BC-%D0%BB%D0%B8%D1%81%D1%82%D0%B0
81,Википедия:Иллюстрирование,"В Википедии приветствуется размещение изображений, видео и звуков на страницах статей. Чтобы добавить в статью картинку или схему, вы должны провести некоторую подготовительную работу.
Предварительно медиафайлы должны быть сохранены либо на Викискладе, общем для всех языковых версий, либо в русскоязычном разделе Википедии. Викисклад — предпочтительнее, так как позволяет использовать файл во всех языковых версиях без непосредственной загрузки в каждую из них, что очень удобно при переводе статей.

Возможно, нужное вам изображение уже есть в нашем разделе Википедии: воспользуйтесь поиском по предполагаемому имени файла или просмотрите список изображений по темам.
Попробуйте найти изображение на Викискладе; обратите внимание на ссылки дополнительных инструментов поиска справа вверху.
Если вы нашли изображение в одном из иноязычных разделов Википедии (или другом проекте Викимедиа) (например, en:File:Marie Calm.jpg), то вам придётся перенести его — либо на Викисклад (что позволит использовать его в любых проектах и языковых разделах), если это позволяет лицензия, либо в русскую Википедию (или в необходимый языковой раздел необходимого проекта). Непосредственное использование изображений из иноязычных разделов Википедии или между различными проектами Викимедиа не поддерживается.
Бывает, что изображение нашлось, но его качество вас не устраивает. Если у вас есть более качественное изображение с тем же содержанием, то имеет смысл загрузить его под тем же названием, то есть заменить старое изображение.
Если подходящего изображения в Википедии не нашлось:

Фотографию реального объекта или явления лучше сделать самостоятельно цифровой камерой. Можно использовать и обычную плёночную камеру, а потом отсканировать снимки (ещё лучше — негативы), но это не так рационально.
Чертёж, схему, диаграмму можно нарисовать, используя какую-либо графическую или оформительскую программу. Другой вариант: аккуратно нарисовать всё на бумаге, а потом отсканировать. Можно использовать даже очень некачественные рисунки и наброски ваших схем, но в таком случае после загрузки необходимо оставить заявку на улучшение изображения в Графической мастерской, и там, если это возможно, вам помогут.
Брать изображения из Интернета и сканировать иллюстрации из книг можно, только соблюдая критерии добросовестного использования. Исключение составляют репродукции тех картин и иллюстраций, которые уже перешли в общественное достояние (см. Википедия: Источники изображений). Если не нашлось свободных иллюстраций или таких изображений, на которые есть разрешение, а также по каким-то причинам нельзя воспользоваться текущими правилами добросовестного использования, то можно использовать шаблон External media. Это позволит создать в статье ссылку на внешние (размещённые не в Википедии и не на Викискладе) медиа-материалы, содержащие нужное изображение.
В случае если для статьи нужна иллюстрация, но вы не смогли найти изображение с подходящей лицензией, стоит разместить в статье шаблон {{Нет иллюстраций}}, чтобы привлечь внимание участников, у которых могут быть необходимые изображения.
Также можно обратиться к другим участникам с просьбой загрузить фотографии (Википедия:Запросы на фотографии и иллюстрации).
В случае неизвестной лицензии важного файла можно ограничиться шаблоном {{Внешние медиафайлы}}.
Изображение, видео или звук, который вы собираетесь поместить в свою статью, должно соответствовать ряду требований:

Соблюдение авторского права: никогда не помещайте в Википедию медиафайлы, если это не разрешено их правообладателями.
При загрузке изображений людей учитывайте, что во многих случаях требуется получить согласие человека на публикацию его фотографии.
Используйте правильный формат медиафайлов (см. commons:Commons:Media for cleanup/ru):
Для файлов изображений
SVG — для векторных изображений;
JPEG — для неподвижных растровых изображений с преобладанием плавных цветовых переходов (фотографии, репродукции художественных произведений);
PNG — для неподвижных растровых изображений с резкими границами между цветными областями (схемы, карты, скриншоты программ, изображения символов и т. д.);
GIF — для подвижных (анимированных) растровых изображений;
если ваши изображения имеют другие форматы, то конвертируйте их в рекомендуемые.
Для файлов видео — WebM или OGV. Большинство популярных форматов видео, включая MKV, AVI, WMV или MP4, не поддерживаются движком WikiMedia, поэтому перед загрузкой видео необходимо конвертировать в один из ранее указанных. Использование формата WEBM предпочтительнее, так как файлы с данным расширением лучше сжимаются и имеют меньший по сравнению с OGV размер.
Для файлов аудио рекомендуется использовать формат OGG. Также поддерживаются форматы MIDI, WebM, FLAC и WAVE. В остальных случаях аудио следует предварительно конвертировать.
Загружаемые медиафайлы должны иметь максимально высокое разрешение, что обеспечит наилучшую детализацию при их просмотре и высокое качество печати. Максимальный размер файла в Википедии составляет 100 мегабайт, поэтому не уменьшайте их перед загрузкой на сервер! Лучше это сделать с помощью команд разметки Википедии непосредственно при вставке в статью. Старайтесь, чтобы размер файла с уменьшенной копией изображения, которая используется в статье, не превышал 35 килобайт (максимум 70 килобайт). Если размер загружаемого файла превышает 100 Мб (например, продолжительное видео в высоком разрешении), его можно загрузить на Викисклад, для чего предварительно следует включить опцию блочной загрузки. Опция позволяет загружать файлы размером до 4 ГБ.
Желательно загружать изображение без графической подписи, чтобы использовать его и в других языковых разделах. Графическую подпись рекомендуется делать в виде цифр, а в описании файла и в статьях, где он используется, приводить легенду с раскрытием цифр. Также подпись очень просто вставить с помощью вики-разметки.
Для каждого медиафайла имеется страница с его описанием, которую вы обязаны заполнить. Поэтому приготовьте в обязательном порядке данные об источнике, если автор медиафайла не вы, а также о лицензии. Если медиафайл загружается из другого языкового раздела Википедии, то указания только на этот раздел недостаточно — всё равно должен быть указан вид лицензии (см. Википедия:Лицензирование изображений).Желательно также иметь имя автора — фотографа или художника — и подумать над описанием изображения. Последнее должно быть коротким и не отвлекать от самого изображения. Подробнее см. ниже в разделе Описание изображения.

Не всякое изображение стоит добавлять во всякую статью. Прежде чем добавить изображение в статью, подумайте, нужно ли оно там. Википедия стремится представлять различные точки зрения соответственно тому, насколько широко они представлены в авторитетных источниках по проблеме. Это относится не только к тексту статей, но и к изображениям. См. Википедия:Взвешенность изложения.

«Свободные» изображения, то есть находящиеся в общественном достоянии, сделанные вами или свободно распространяемые по иным причинам, следует загружать на Викисклад (см. «Мастер загрузки»), чтобы их можно было использовать сразу во всех проектах Фонда Викимедиа. Загружать файлы на Викисклад можно сразу же после регистрации в Википедии.
Изображения, не являющиеся полностью свободными из-за отсутствия в соответствующем государстве свободы панорамы, следует загружать в русскоязычный раздел Википедии с простановкой шаблона {{FoP}}.
Загружать файлы в русскоязычный раздел Википедии могут только участники, зарегистрированные как минимум 14 дней назад и внёсшие как минимум 20 правок. За это время новые участники имеют возможность лучше ознакомиться с правилами загрузки и не совершать распространённых ошибок. Опытным участникам, которые по каким-либо причинам не отвечают этим критериям, например, активным в других проектах Фонда, администраторы могут присвоить флаг «загружающего» вручную.
Последовательность действий описана на странице Загрузить файл. В названии файлов различается написание ПРОПИСНЫМИ и строчными буквами. При загрузке нового изображения под тем же названием старое изображение сохраняется в истории правок, так же, как текст статей. Если вы считаете нужным удалить старую версию изображения или изображение полностью, обратитесь к администраторам.
Файл под явно неверным названием можно переименовать, порядок действий для этого описан в правиле Википедия:Переименование файлов.
Загрузка файлов отражается в журнале загрузки файлов. Просмотреть ранее загруженные файлы можно в списке или галерее загруженных изображений либо через категории, входящие в Категория:Википедия:Файлы.

После загрузки файла изображения появится ссылка на страницу описания этого изображения, где необходимо записать название, источник, откуда взято изображение (например, адрес страницы сайта), а также, желательно, фамилию фотографа и/или автора — художника, скульптора и так далее — изображённого произведения. Информацию о лицензии следует поместить вне шаблона (раньше она указывалась в шаблоне). Это, конечно, требует некоторого времени, но лицензию, под которой вы работаете, нужно уважать. Такое описание поможет другим пользователям использовать это изображение в своих статьях.
Для описания изображения рекомендуется использовать специальный шаблон {{Изображение}}. Формат использования шаблона с примером представления информации о лицензии, в данном случае — GFDL:

{{Изображение
| Описание       = <!-- Описание -->
| Источник       = <!-- Источник -->
| Время создания = <!-- Время создания -->
| Автор          = <!-- Автор -->
}}

{{GFDL}}
{{CC-BY-SA-3.0}}
{{PermissionTicket|0000000000000000}}

Для удобства последующего редактирования лучше оставить комментарий из приведённого выше формата, а собственно текст описания поместить в соответствующую секцию (строку) шаблона сразу после комментария или перед ним — это впоследствии облегчит другим участникам правку шаблона. Если Вы не можете заполнить какую-либо позицию шаблона, просто оставьте в ней текст комментария.",https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%98%D0%BB%D0%BB%D1%8E%D1%81%D1%82%D1%80%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5
82,Википедия:Как править статьи,"Википедия работает по принципу «вики»: любой желающий может свободно отредактировать любую статью, и изменения будут сразу же учтены и отображены на сайте. Здесь рассказывается, как редактировать страницы, применяя вики-разметку.
Потренироваться можно в «Песочнице».

Существует два способа редактирования страниц: с помощью визуального редактора и редактора вики-текста.

Редактор вики-текста, открывается по клику кнопки «Править код» —  позволяет изменять саму вики-разметку.
 Визуальный редактор, открывается по клику кнопки «Править» — позволяет создавать и править статью, используя визуальные инструменты.Информацию о визуальном редакторе можно получить на странице Визуального редактора.
В этом руководстве речь пойдёт о редактировании в режиме вики-текста.

Нажмите ссылку «Править код» в верхней части страницы. Откроется страница редактирования с текстом статьи и особыми символами — «вики-разметкой».",https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%9A%D0%B0%D0%BA_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D1%8C_%D1%81%D1%82%D0%B0%D1%82%D1%8C%D0%B8
83,Википедия:Сноски,"Сноски в Википедии используются для документирования источников и предоставления дополнительной информации (не следует путать с общей концепцией сносок). Это руководство не распространяется на форматирование цитат, которое рассматривается в разделе о цитировании источников.
Сноски чаще всего используются для отсылки к:

библиографической ссылке на авторитетный источник;
ссылке на иной авторитетный источник;
дополнительной информации.Для создания сносок активно используются различные шаблоны (актуальные см. здесь), располагаемые внутри статьи, а также выделяется отдельный раздел с одноимённым шаблоном {{Примечания}} для их отображения. На одну и ту же сноску можно ссылаться неоднократно из разных мест текста.
Сноски также можно расставлять двумя способами: в Визуальном редакторе (см. пошаговые объяснения с картинками) и с использованием вики-кода. Ниже приводятся примеры, как правильно оформлять сноски.

Основная идея тега <ref> состоит в том, что он вставляет заключённый в него текст в качестве сноски в определённый раздел, заданный тегом <references /> (либо, что предпочтительней в русской Википедии, шаблоном {{примечания}}). При этом на место самого тега будет вставлен знак сноски в виде её порядкового номера. При нажатии кнопки мыши на знаке сноски происходит перемещение к тексту сноски. При нажатии кнопки на знаке ↑ перед текстом сноски происходит перемещение к знаку сноски в основном тексте.
Если вы забудете вставить тег <references /> или шаблон {{примечания}} на страницу, сноски будут отброшены в самый её низ. Оставлять их там не следует.
Сноски можно создавать быстрее, используя кнопку панели редактирования или панель быстрой вставки под полем редактирования. В этом случае теги подставятся автоматически.
На этой странице также используются сноски — например, в конце этого предложения. Если вы просмотрите исходный текст этой страницы, нажав «править», то сможете увидеть пример создания этой сноски.
Примечания",https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D0%B8%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F:%D0%A1%D0%BD%D0%BE%D1%81%D0%BA%D0%B8
84,Шаблон:Rq/img,Добавить иллюстрации.,https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD:Rq/img
85,Шаблон:Rq/refless,"Проставить сноски, внести более точные указания на источники.",https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD:Rq/refless
86,Шаблон:Rq/Пояснения,"В Википедии существуют различные правила и традиции написания статей. Например, для любой статьи должны быть указаны категории, источники, желательны иллюстрации.
В этих случаях участник может поставить шаблон {{rq}} с нужными параметрами, и статья появится в специальной категории, которая не отображается в списке категорий под статьёй: например, после установки конструкции {{rq|img}} статья попадёт в категорию Википедия:Статьи без иллюстраций. Участники, просматривающие соответствующие категории, либо просто нашедшие статью с проставленным шаблоном {{rq}}, могут устранить заявленные недостатки статьи и убрать этот шаблон или один из параметров шаблона.
Шаблон {{rq}} не является оценкой качества статьи, это — всего лишь пометка, призванная облегчить задачу улучшения качества статей в Википедии и скоординировать работу участников в нужном направлении. Если вы увидели этот шаблон в написанной вами статье, вы можете устранить указанные недостатки самостоятельно (подробнее...), либо дождаться пока их устранит кто-то другой. Если вы не согласны с наличием шаблона в статье, можно написать об этом на странице обсуждения статьи.",https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD:Rq/%D0%9F%D0%BE%D1%8F%D1%81%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F
87,Шаблон:Глобальный мир,,https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD:%D0%93%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%BC%D0%B8%D1%80
88,Шаблон:Стандартизация,,https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD:%D0%A1%D1%82%D0%B0%D0%BD%D0%B4%D0%B0%D1%80%D1%82%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F
